trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.1, 'e': 0.6066154552208458}",35,0,-111.70459962931314,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 2}",0
920,False,"{'a': 0.1, 'e': 0.6058201566434628}",30,0,-99.16150195767156,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
921,False,"{'a': 0.1, 'e': 0.6050242522459737}",20,0,-202.26489261168607,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 4}",0
922,False,"{'a': 0.1, 'e': 0.6042277428242826}",25,16,-22.93186944524335,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
923,False,"{'a': 0.1, 'e': 0.6034306291748991}",20,0,-41.50669052573733,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
924,False,"{'a': 0.1, 'e': 0.6026329120949367}",30,0,-104.23464524308828,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
925,False,"{'a': 0.1, 'e': 0.6018345923821126}",20,0,-5.066456811996609,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
926,False,"{'a': 0.1, 'e': 0.6010356708347461}",20,7,-54.12277381614738,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
927,False,"{'a': 0.1, 'e': 0.6002361482517589}",25,0,2.8601459905810374,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
928,False,"{'a': 0.1, 'e': 0.5994360254326734}",20,0,-42.5721356488438,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
929,False,"{'a': 0.1, 'e': 0.5986353031776124}",25,7,-17.587361255623016,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
930,False,"{'a': 0.1, 'e': 0.5978339822872982}",20,4,-41.46136673573902,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
931,False,"{'a': 0.1, 'e': 0.5970320635630515}",30,0,-20.957198752101704,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
932,False,"{'a': 0.1, 'e': 0.5962295478067909}",20,0,-67.75079370790903,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",1
933,False,"{'a': 0.1, 'e': 0.5954264358210324}",20,0,-42.9200521150745,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
934,False,"{'a': 0.1, 'e': 0.5946227284088875}",20,0,-68.3619818666656,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
935,False,"{'a': 0.1, 'e': 0.5938184263740639}",25,0,-64.80229827097867,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
936,False,"{'a': 0.1, 'e': 0.5930135305208633}",25,0,-51.38376278235544,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
937,False,"{'a': 0.1, 'e': 0.5922080416541816}",35,17,-27.16939432464595,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
938,False,"{'a': 0.1, 'e': 0.5914019605795077}",20,0,-47.35753293366123,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
939,False,"{'a': 0.1, 'e': 0.5905952881029224}",20,0,-150.24393464140823,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
940,False,"{'a': 0.1, 'e': 0.5897880250310983}",25,0,-76.56908547048835,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
941,False,"{'a': 0.1, 'e': 0.5889801721712982}",20,0,-12.783501577609885,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
942,False,"{'a': 0.1, 'e': 0.588171730331375}",20,6,-68.66323736760751,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
943,False,"{'a': 0.1, 'e': 0.5873627003197707}",30,0,-30.731446157892275,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
944,False,"{'a': 0.1, 'e': 0.5865530829455148}",25,12,-4.579464056137872,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
945,False,"{'a': 0.1, 'e': 0.585742879018225}",30,13,-12.29855358641695,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
946,False,"{'a': 0.1, 'e': 0.5849320893481048}",25,0,-28.736675609788463,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
947,False,"{'a': 0.1, 'e': 0.5841207147459441}",30,0,-61.58958377647877,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",1
948,False,"{'a': 0.1, 'e': 0.5833087560231174}",20,0,-51.19947900929487,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
949,False,"{'a': 0.1, 'e': 0.5824962139915831}",20,0,-10.193621838606227,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
950,False,"{'a': 0.1, 'e': 0.5816830894638836}",25,11,-19.8472779940906,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
951,False,"{'a': 0.1, 'e': 0.5808693832531429}",25,0,-182.58582877364267,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
952,False,"{'a': 0.1, 'e': 0.5800550961730674}",20,0,-24.11323567296806,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
953,False,"{'a': 0.1, 'e': 0.5792402290379441}",20,0,-103.28606078782776,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
954,False,"{'a': 0.1, 'e': 0.5784247826626401}",25,4,-58.75341427019809,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
955,False,"{'a': 0.1, 'e': 0.5776087578626015}",20,0,-42.094211163773096,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
956,False,"{'a': 0.1, 'e': 0.5767921554538532}",25,0,-73.00139755034296,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
957,False,"{'a': 0.1, 'e': 0.5759749762529975}",20,11,4.460781746282965,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.5751572210772137}",20,3,15.423411606198536,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.1, 'e': 0.5743388907442566}",25,0,-95.96960576554523,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
960,False,"{'a': 0.1, 'e': 0.5735199860724567}",25,0,-38.045619159879244,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
961,False,"{'a': 0.1, 'e': 0.5727005078807185}",25,0,-42.92698602670378,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
962,False,"{'a': 0.1, 'e': 0.5718804569885201}",20,0,-86.19023906248205,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
963,False,"{'a': 0.1, 'e': 0.5710598342159124}",30,10,-20.576838658702265,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
964,False,"{'a': 0.1, 'e': 0.570238640383518}",25,0,-111.5199190236592,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
965,False,"{'a': 0.1, 'e': 0.5694168763125309}",25,0,-38.05907053982868,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
966,False,"{'a': 0.1, 'e': 0.5685945428247148}",25,0,-29.005052769466992,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
967,False,"{'a': 0.1, 'e': 0.5677716407424033}",20,0,3.9244321196182312,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
968,False,"{'a': 0.1, 'e': 0.5669481708884984}",25,0,-72.58372159159254,"{0: 16, 1: 7, 2: 0, 3: 1, 4: 1}",0
969,False,"{'a': 0.1, 'e': 0.5661241340864698}",25,0,-69.17964793260093,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
970,False,"{'a': 0.1, 'e': 0.5652995311603544}",20,0,-36.69728601996795,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
971,False,"{'a': 0.1, 'e': 0.5644743629347548}",20,0,-107.769717333004,"{0: 10, 1: 1, 2: 6, 3: 3, 4: 0}",0
972,False,"{'a': 0.1, 'e': 0.5636486302348394}",20,8,-30.899167643673234,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
973,False,"{'a': 0.1, 'e': 0.5628223338863407}",25,0,-145.65513342000406,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
974,False,"{'a': 0.1, 'e': 0.561995474715555}",20,0,-68.46158177257608,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
975,False,"{'a': 0.1, 'e': 0.5611680535493414}",25,7,-45.0511542312327,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
976,False,"{'a': 0.1, 'e': 0.5603400712151211}",20,0,-79.86890227886276,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
977,False,"{'a': 0.1, 'e': 0.5595115285408763}",25,0,-23.591911644322,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",1
978,False,"{'a': 0.1, 'e': 0.5586824263551494}",25,0,-69.79714288158013,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
979,False,"{'a': 0.1, 'e': 0.5578527654870429}",25,0,-19.54156491812587,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
980,False,"{'a': 0.1, 'e': 0.5570225467662173}",20,0,-128.64536284176904,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
981,False,"{'a': 0.1, 'e': 0.5561917710228914}",35,26,15.324161450065994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.5553604390878408}",20,0,-85.13679216138956,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
983,False,"{'a': 0.1, 'e': 0.5545285517923974}",25,16,4.6329954221322,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.1, 'e': 0.5536961099684484}",25,11,-9.161330990993324,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
985,False,"{'a': 0.1, 'e': 0.5528631144484356}",20,0,-43.74793331800914,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
986,False,"{'a': 0.1, 'e': 0.5520295660653544}",35,0,0.668883848991108,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
987,False,"{'a': 0.1, 'e': 0.5511954656527531}",35,0,-56.804519057446484,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
988,False,"{'a': 0.1, 'e': 0.5503608140447321}",20,14,9.746206050199273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.1, 'e': 0.549525612075943}",30,10,-57.884491461580474,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
990,False,"{'a': 0.1, 'e': 0.5486898605815875}",20,8,-11.858579183888352,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
991,False,"{'a': 0.1, 'e': 0.5478535603974173}",25,0,-60.08537676555132,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
992,False,"{'a': 0.1, 'e': 0.5470167123597323}",25,12,16.52605730933012,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.5461793173053804}",20,0,-128.99608830604848,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
994,False,"{'a': 0.1, 'e': 0.5453413760717568}",35,0,-149.1290488752933,"{0: 27, 1: 1, 2: 3, 3: 1, 4: 3}",0
995,False,"{'a': 0.1, 'e': 0.5445028894968026}",20,14,-1.807364009961165,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.1, 'e': 0.5436638584190042}",25,4,10.23425028443084,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
997,False,"{'a': 0.1, 'e': 0.5428242836773928}",25,0,-57.58217603111077,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
998,False,"{'a': 0.1, 'e': 0.5419841661115429}",20,0,-37.973659651589244,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
999,False,"{'a': 0.1, 'e': 0.5411435065615721}",30,10,-56.350170498767135,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1000,False,"{'a': 0.1, 'e': 0.5403023058681398}",30,0,-20.161945928849835,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1001,False,"{'a': 0.1, 'e': 0.5394605648724466}",25,4,-40.66074245642605,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
1002,False,"{'a': 0.1, 'e': 0.5386182844162335}",35,0,17.924754623259396,"{0: 31, 1: 3, 2: 1, 3: 0, 4: 0}",0
1003,False,"{'a': 0.1, 'e': 0.537775465341781}",30,18,-39.79681282225852,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1004,False,"{'a': 0.1, 'e': 0.5369321084919078}",25,0,-42.50113738474285,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
1005,False,"{'a': 0.1, 'e': 0.5360882147099709}",25,1,-39.103985595411636,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
1006,False,"{'a': 0.1, 'e': 0.5352437848398639}",25,0,-155.46148435410205,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
1007,False,"{'a': 0.1, 'e': 0.5343988197260169}",25,0,-9.61624347109342,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1008,False,"{'a': 0.1, 'e': 0.5335533202133944}",20,6,-2.2350496591650915,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1009,False,"{'a': 0.1, 'e': 0.5327072871474964}",20,8,8.89700140325791,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.1, 'e': 0.5318607213743555}",25,2,-53.442939615721954,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
1011,False,"{'a': 0.1, 'e': 0.5310136237405376}",20,0,-54.4174341367122,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1012,False,"{'a': 0.1, 'e': 0.5301659950931401}",25,4,-78.41617777376737,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
1013,False,"{'a': 0.1, 'e': 0.5293178362797919}",20,0,-71.66812585656244,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1014,False,"{'a': 0.1, 'e': 0.5284691481486513}",30,0,-85.0236142217378,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
1015,False,"{'a': 0.1, 'e': 0.5276199315484068}",25,0,15.14685436431759,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1016,False,"{'a': 0.1, 'e': 0.5267701873282746}",30,0,-39.83369589490677,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1017,False,"{'a': 0.1, 'e': 0.5259199163379991}",20,0,-32.28373341526511,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1018,False,"{'a': 0.1, 'e': 0.5250691194278508}",20,0,-94.33702110975973,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1019,False,"{'a': 0.1, 'e': 0.5242177974486272}",20,0,-57.11527577199875,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1020,False,"{'a': 0.1, 'e': 0.5233659512516495}",30,0,-99.07426659709459,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
1021,False,"{'a': 0.1, 'e': 0.5225135816887645}",25,15,-76.98996014095408,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1022,False,"{'a': 0.1, 'e': 0.521660689612341}",25,15,19.23728003087004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.1, 'e': 0.5208072758752716}",25,0,-14.212220262974604,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.5199533413309696}",25,0,-16.547904262880156,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1025,False,"{'a': 0.1, 'e': 0.5190988868333698}",20,16,7.285730396573573,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.1, 'e': 0.5182439132369261}",20,15,6.876269416394093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.1, 'e': 0.5173884213966127}",30,13,4.704527787316584,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.5165324121679207}",20,0,-96.86677229633976,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
1029,False,"{'a': 0.1, 'e': 0.5156758864068598}",30,17,-19.683009738970334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1030,False,"{'a': 0.1, 'e': 0.5148188449699553}",25,0,-20.77701568742976,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1031,False,"{'a': 0.1, 'e': 0.513961288714249}",25,0,-34.63449081654338,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
1032,False,"{'a': 0.1, 'e': 0.5131032184972965}",20,9,-4.75059399157945,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1033,False,"{'a': 0.1, 'e': 0.5122446351771685}",30,22,-0.7703325472240237,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.1, 'e': 0.5113855396124478}",25,0,-73.94078806282447,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1035,False,"{'a': 0.1, 'e': 0.5105259326622302}",20,0,-25.06719399372858,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1036,False,"{'a': 0.1, 'e': 0.5096658151861225}",25,0,-86.09202540799564,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
1037,False,"{'a': 0.1, 'e': 0.5088051880442421}",20,7,-0.5865438980967494,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.5079440520972159}",20,4,-15.983299248038016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1039,False,"{'a': 0.1, 'e': 0.5070824082061802}",20,0,-70.45139928599811,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1040,False,"{'a': 0.1, 'e': 0.5062202572327784}",35,18,22.3943623427485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.1, 'e': 0.5053576000391616}",20,0,-87.60373272767295,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1042,False,"{'a': 0.1, 'e': 0.5044944374879867}",25,0,-33.35582238987923,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1043,False,"{'a': 0.1, 'e': 0.5036307704424167}",20,0,-44.951100557201045,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1044,False,"{'a': 0.1, 'e': 0.5027665997661179}",30,0,-80.06191699839269,"{0: 24, 1: 1, 2: 1, 3: 3, 4: 1}",0
1045,False,"{'a': 0.1, 'e': 0.5019019263232615}",25,0,-43.08190945799346,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
1046,False,"{'a': 0.1, 'e': 0.5010367509785203}",25,12,-24.07954740957651,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1047,False,"{'a': 0.1, 'e': 0.5001710745970701}",20,0,-45.2592458894208,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1048,False,"{'a': 0.1, 'e': 0.49930489804458683}",30,7,-116.86956105926376,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 2}",1
1049,False,"{'a': 0.1, 'e': 0.4984382221872473}",20,0,-77.17315416736899,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
1050,False,"{'a': 0.1, 'e': 0.49757104789172696}",20,0,2.0406637275868107,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1051,False,"{'a': 0.1, 'e': 0.4967033760252003}",30,14,-47.56923088234106,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
1052,False,"{'a': 0.1, 'e': 0.49583520745533893}",20,9,-28.647776059758154,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1053,False,"{'a': 0.1, 'e': 0.4949665430503115}",20,14,-29.154253837914023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1054,False,"{'a': 0.1, 'e': 0.49409738367878214}",25,0,-94.97895640390811,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
1055,False,"{'a': 0.1, 'e': 0.4932277302099105}",20,11,8.49163889914194,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.1, 'e': 0.4923575835133495}",30,0,7.227504993430147,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
1057,False,"{'a': 0.1, 'e': 0.49148694445924623}",20,0,11.462858831076566,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1058,False,"{'a': 0.1, 'e': 0.4906158139182393}",20,0,-67.43316382932326,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1059,False,"{'a': 0.1, 'e': 0.4897441927614595}",25,13,21.83178021858686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.1, 'e': 0.4888720818605275}",30,11,-23.881458427018583,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
1061,False,"{'a': 0.1, 'e': 0.4879994820875546}",30,0,-27.09001431903069,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
1062,False,"{'a': 0.1, 'e': 0.48712639431514015}",30,0,-13.208423625009242,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
1063,False,"{'a': 0.1, 'e': 0.4862528194163721}",20,0,22.169095898190207,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1064,False,"{'a': 0.1, 'e': 0.485378758264825}",35,0,-76.22624784037151,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
1065,False,"{'a': 0.1, 'e': 0.48450421173456026}",25,0,-89.14179134908997,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1066,False,"{'a': 0.1, 'e': 0.483629180700124}",30,0,-12.172082605198213,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
1067,False,"{'a': 0.1, 'e': 0.4827536660365475}",20,0,-58.761949895350455,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
1068,False,"{'a': 0.1, 'e': 0.481877668619345}",25,6,34.5089705475471,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.1, 'e': 0.48100118932451424}",30,12,0.9224631003469081,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1070,False,"{'a': 0.1, 'e': 0.4801242290285341}",25,3,-14.671857408854045,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
1071,False,"{'a': 0.1, 'e': 0.47924678860836506}",25,3,-25.988805830004136,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
1072,False,"{'a': 0.1, 'e': 0.47836886894144715}",30,0,3.341842972365269,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
1073,False,"{'a': 0.1, 'e': 0.4774904709057004}",30,0,-42.77491542445423,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1074,False,"{'a': 0.1, 'e': 0.4766115953795223}",20,0,-15.507303617958925,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1075,False,"{'a': 0.1, 'e': 0.4757322432417888}",20,0,-3.958449345375546,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1076,False,"{'a': 0.1, 'e': 0.47485241537185147}",20,2,-39.17047199381441,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1077,False,"{'a': 0.1, 'e': 0.4739721126495385}",30,0,-99.83592238598217,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
1078,False,"{'a': 0.1, 'e': 0.47309133595515224}",20,0,-120.81652245545965,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
1079,False,"{'a': 0.1, 'e': 0.4722100861694696}",20,12,4.498634000743047,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.1, 'e': 0.47132836417373997}",30,16,-48.871400539967354,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1081,False,"{'a': 0.1, 'e': 0.47044617084968565}",25,0,-41.41391222209346,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1082,False,"{'a': 0.1, 'e': 0.46956350707949945}",20,0,-53.81458611878997,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1083,False,"{'a': 0.1, 'e': 0.4686803737458455}",25,0,-18.168517502855604,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1084,False,"{'a': 0.1, 'e': 0.4677967717318567}",35,15,-31.93727526349199,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
1085,False,"{'a': 0.1, 'e': 0.4669127019211353}",25,0,-33.72629047123197,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1086,False,"{'a': 0.1, 'e': 0.46602816519775075}",20,11,6.925338341572574,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.46514316244624}",20,0,-6.20546256634508,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1088,False,"{'a': 0.1, 'e': 0.46425769455160537}",25,12,22.860799105384693,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.1, 'e': 0.4633717623993151}",30,9,-15.479061003357382,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
1090,False,"{'a': 0.1, 'e': 0.4624853668753008}",30,0,-26.396978821491658,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1091,False,"{'a': 0.1, 'e': 0.4615985088659584}",20,6,14.29236908741296,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.1, 'e': 0.46071118925814536}",30,0,-26.44729705991868,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
1093,False,"{'a': 0.1, 'e': 0.4598234089391817}",30,16,-14.395344739313646,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1094,False,"{'a': 0.1, 'e': 0.4589351687968472}",25,9,-52.983815265884566,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
1095,False,"{'a': 0.1, 'e': 0.45804646971938234}",20,12,-8.850343455593276,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1096,False,"{'a': 0.1, 'e': 0.45715731259548575}",25,14,11.681343046666239,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.1, 'e': 0.45626769831431485}",25,0,-4.737519620579098,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.1, 'e': 0.45537762776548346}",25,14,-22.373299080262008,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1099,False,"{'a': 0.1, 'e': 0.4544871018390625}",25,11,-35.02648017666745,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1100,False,"{'a': 0.1, 'e': 0.4535961214255773}",20,9,3.852782604511848,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
